2021-01-12 01:32:19 status installed liblsan0:amd64 8.3.0-6
2021-01-12 01:32:19 configure libitm1:amd64 8.3.0-6 <none>
2021-01-12 01:32:19 status unpacked libitm1:amd64 8.3.0-6
2021-01-12 01:32:19 status half-configured libitm1:amd64 8.3.0-6
2021-01-12 01:32:20 status installed libitm1:amd64 8.3.0-6
2021-01-12 01:32:20 configure libgdbm6:amd64 1.18.1-4 <none>
2021-01-12 01:32:20 status unpacked libgdbm6:amd64 1.18.1-4
2021-01-12 01:32:20 status half-configured libgdbm6:amd64 1.18.1-4
2021-01-12 01:32:20 status installed libgdbm6:amd64 1.18.1-4
2021-01-12 01:32:20 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2021-01-12 01:32:20 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-01-12 01:32:20 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-01-12 01:32:20 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2021-01-12 01:32:20 configure libtsan0:amd64 8.3.0-6 <none>
2021-01-12 01:32:20 status unpacked libtsan0:amd64 8.3.0-6
2021-01-12 01:32:20 status half-configured libtsan0:amd64 8.3.0-6
2021-01-12 01:32:20 status installed libtsan0:amd64 8.3.0-6
2021-01-12 01:32:20 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4 <none>
2021-01-12 01:32:20 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2021-01-12 01:32:20 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2021-01-12 01:32:20 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2021-01-12 01:32:20 configure m4:amd64 1.4.18-2 <none>
2021-01-12 01:32:20 status unpacked m4:amd64 1.4.18-2
2021-01-12 01:32:20 status half-configured m4:amd64 1.4.18-2
2021-01-12 01:32:20 status installed m4:amd64 1.4.18-2
2021-01-12 01:32:20 configure binutils:amd64 2.31.1-16 <none>
2021-01-12 01:32:20 status unpacked binutils:amd64 2.31.1-16
2021-01-12 01:32:20 status half-configured binutils:amd64 2.31.1-16
2021-01-12 01:32:20 status installed binutils:amd64 2.31.1-16
2021-01-12 01:32:20 configure ca-certificates:all 20200601~deb10u1 <none>
2021-01-12 01:32:20 status unpacked ca-certificates:all 20200601~deb10u1
2021-01-12 01:32:20 status half-configured ca-certificates:all 20200601~deb10u1
2021-01-12 01:32:21 status installed ca-certificates:all 20200601~deb10u1
2021-01-12 01:32:21 status triggers-pending ca-certificates:all 20200601~deb10u1
2021-01-12 01:32:21 configure libgssapi-krb5-2:amd64 1.17-3+deb10u1 <none>
2021-01-12 01:32:21 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-01-12 01:32:21 status half-configured libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-01-12 01:32:21 status installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-01-12 01:32:21 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2021-01-12 01:32:21 status unpacked libgdbm-compat4:amd64 1.18.1-4
2021-01-12 01:32:21 status half-configured libgdbm-compat4:amd64 1.18.1-4
2021-01-12 01:32:21 status installed libgdbm-compat4:amd64 1.18.1-4
2021-01-12 01:32:21 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2021-01-12 01:32:21 status unpacked libgcc-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 status half-configured libgcc-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 status installed libgcc-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 configure libperl5.28:amd64 5.28.1-6+deb10u1 <none>
2021-01-12 01:32:21 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 status half-configured libperl5.28:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 status installed libperl5.28:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 configure cpp:amd64 4:8.3.0-1 <none>
2021-01-12 01:32:21 status unpacked cpp:amd64 4:8.3.0-1
2021-01-12 01:32:21 status half-configured cpp:amd64 4:8.3.0-1
2021-01-12 01:32:21 status installed cpp:amd64 4:8.3.0-1
2021-01-12 01:32:21 configure libcurl4:amd64 7.64.0-4+deb10u1 <none>
2021-01-12 01:32:21 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 status half-configured libcurl4:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 status installed libcurl4:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 configure libc6-dev:amd64 2.28-10 <none>
2021-01-12 01:32:21 status unpacked libc6-dev:amd64 2.28-10
2021-01-12 01:32:21 status half-configured libc6-dev:amd64 2.28-10
2021-01-12 01:32:21 status installed libc6-dev:amd64 2.28-10
2021-01-12 01:32:21 configure curl:amd64 7.64.0-4+deb10u1 <none>
2021-01-12 01:32:21 status unpacked curl:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 status half-configured curl:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 status installed curl:amd64 7.64.0-4+deb10u1
2021-01-12 01:32:21 configure libstdc++-8-dev:amd64 8.3.0-6 <none>
2021-01-12 01:32:21 status unpacked libstdc++-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 status half-configured libstdc++-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 status installed libstdc++-8-dev:amd64 8.3.0-6
2021-01-12 01:32:21 configure gcc-8:amd64 8.3.0-6 <none>
2021-01-12 01:32:21 status unpacked gcc-8:amd64 8.3.0-6
2021-01-12 01:32:21 status half-configured gcc-8:amd64 8.3.0-6
2021-01-12 01:32:21 status installed gcc-8:amd64 8.3.0-6
2021-01-12 01:32:21 configure gcc:amd64 4:8.3.0-1 <none>
2021-01-12 01:32:21 status unpacked gcc:amd64 4:8.3.0-1
2021-01-12 01:32:21 status half-configured gcc:amd64 4:8.3.0-1
2021-01-12 01:32:21 status installed gcc:amd64 4:8.3.0-1
2021-01-12 01:32:21 configure perl:amd64 5.28.1-6+deb10u1 <none>
2021-01-12 01:32:21 status unpacked perl:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 status half-configured perl:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 status installed perl:amd64 5.28.1-6+deb10u1
2021-01-12 01:32:21 configure libdpkg-perl:all 1.19.7 <none>
2021-01-12 01:32:21 status unpacked libdpkg-perl:all 1.19.7
2021-01-12 01:32:21 status half-configured libdpkg-perl:all 1.19.7
2021-01-12 01:32:21 status installed libdpkg-perl:all 1.19.7
2021-01-12 01:32:21 configure autoconf:all 2.69-11 <none>
2021-01-12 01:32:21 status unpacked autoconf:all 2.69-11
2021-01-12 01:32:21 status half-configured autoconf:all 2.69-11
2021-01-12 01:32:21 status installed autoconf:all 2.69-11
2021-01-12 01:32:21 configure g++-8:amd64 8.3.0-6 <none>
2021-01-12 01:32:21 status unpacked g++-8:amd64 8.3.0-6
2021-01-12 01:32:21 status half-configured g++-8:amd64 8.3.0-6
2021-01-12 01:32:21 status installed g++-8:amd64 8.3.0-6
2021-01-12 01:32:21 configure dpkg-dev:all 1.19.7 <none>
2021-01-12 01:32:21 status unpacked dpkg-dev:all 1.19.7
2021-01-12 01:32:21 status half-configured dpkg-dev:all 1.19.7
2021-01-12 01:32:21 status installed dpkg-dev:all 1.19.7
2021-01-12 01:32:21 configure pkg-config:amd64 0.29-6 <none>
2021-01-12 01:32:21 status unpacked pkg-config:amd64 0.29-6
2021-01-12 01:32:21 status half-configured pkg-config:amd64 0.29-6
2021-01-12 01:32:21 status installed pkg-config:amd64 0.29-6
2021-01-12 01:32:21 configure g++:amd64 4:8.3.0-1 <none>
2021-01-12 01:32:21 status unpacked g++:amd64 4:8.3.0-1
2021-01-12 01:32:21 status half-configured g++:amd64 4:8.3.0-1
2021-01-12 01:32:21 status installed g++:amd64 4:8.3.0-1
2021-01-12 01:32:21 trigproc libc-bin:amd64 2.28-10 <none>
2021-01-12 01:32:21 status half-configured libc-bin:amd64 2.28-10
2021-01-12 01:32:21 status installed libc-bin:amd64 2.28-10
2021-01-12 01:32:21 trigproc ca-certificates:all 20200601~deb10u1 <none>
2021-01-12 01:32:21 status half-configured ca-certificates:all 20200601~deb10u1
2021-01-12 01:32:22 status installed ca-certificates:all 20200601~deb10u1
2021-01-12 01:40:42 startup archives unpack
2021-01-12 01:40:42 install libapr1:amd64 <none> 1.6.5-1+b1
2021-01-12 01:40:42 status triggers-pending libc-bin:amd64 2.28-10
2021-01-12 01:40:42 status half-installed libapr1:amd64 1.6.5-1+b1
2021-01-12 01:40:42 status unpacked libapr1:amd64 1.6.5-1+b1
2021-01-12 01:40:42 install libexpat1:amd64 <none> 2.2.6-2+deb10u1
2021-01-12 01:40:42 status half-installed libexpat1:amd64 2.2.6-2+deb10u1
2021-01-12 01:40:42 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2021-01-12 01:40:42 install libaprutil1:amd64 <none> 1.6.1-4
2021-01-12 01:40:42 status half-installed libaprutil1:amd64 1.6.1-4
2021-01-12 01:40:42 status unpacked libaprutil1:amd64 1.6.1-4
2021-01-12 01:40:42 install libsqlite3-0:amd64 <none> 3.27.2-3+deb10u1
2021-01-12 01:40:42 status half-installed libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-01-12 01:40:43 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-01-12 01:40:43 install libaprutil1-dbd-sqlite3:amd64 <none> 1.6.1-4
2021-01-12 01:40:43 status half-installed libaprutil1-dbd-sqlite3:amd64 1.6.1-4
2021-01-12 01:40:43 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-4
2021-01-12 01:40:43 install libaprutil1-ldap:amd64 <none> 1.6.1-4
2021-01-12 01:40:43 status half-installed libaprutil1-ldap:amd64 1.6.1-4
2021-01-12 01:40:43 status unpacked libaprutil1-ldap:amd64 1.6.1-4
2021-01-12 01:40:43 install libbrotli1:amd64 <none> 1.0.7-2+deb10u1
2021-01-12 01:40:43 status half-installed libbrotli1:amd64 1.0.7-2+deb10u1
2021-01-12 01:40:43 status unpacked libbrotli1:amd64 1.0.7-2+deb10u1
2021-01-12 01:40:43 install libjansson4:amd64 <none> 2.12-1
2021-01-12 01:40:43 status half-installed libjansson4:amd64 2.12-1
2021-01-12 01:40:43 status unpacked libjansson4:amd64 2.12-1
2021-01-12 01:40:43 install liblua5.2-0:amd64 <none> 5.2.4-1.1+b2
2021-01-12 01:40:43 status half-installed liblua5.2-0:amd64 5.2.4-1.1+b2
2021-01-12 01:40:43 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2021-01-12 01:40:43 install libicu63:amd64 <none> 63.1-6+deb10u1
2021-01-12 01:40:43 status half-installed libicu63:amd64 63.1-6+deb10u1
2021-01-12 01:40:44 status unpacked libicu63:amd64 63.1-6+deb10u1
2021-01-12 01:40:44 install libxml2:amd64 <none> 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:44 status half-installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:44 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:44 install apache2-bin:amd64 <none> 2.4.38-3+deb10u4
2021-01-12 01:40:44 status half-installed apache2-bin:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status unpacked apache2-bin:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 install apache2-data:all <none> 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-installed apache2-data:all 2.4.38-3+deb10u4
2021-01-12 01:40:45 status unpacked apache2-data:all 2.4.38-3+deb10u4
2021-01-12 01:40:45 install apache2-utils:amd64 <none> 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-installed apache2-utils:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status unpacked apache2-utils:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 install lsb-base:all <none> 10.2019051400
2021-01-12 01:40:45 status half-installed lsb-base:all 10.2019051400
2021-01-12 01:40:45 status unpacked lsb-base:all 10.2019051400
2021-01-12 01:40:45 install mime-support:all <none> 3.62
2021-01-12 01:40:45 status half-installed mime-support:all 3.62
2021-01-12 01:40:45 status unpacked mime-support:all 3.62
2021-01-12 01:40:45 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 install libprocps7:amd64 <none> 2:3.3.15-2
2021-01-12 01:40:45 status half-installed libprocps7:amd64 2:3.3.15-2
2021-01-12 01:40:45 status unpacked libprocps7:amd64 2:3.3.15-2
2021-01-12 01:40:45 install procps:amd64 <none> 2:3.3.15-2
2021-01-12 01:40:45 status half-installed procps:amd64 2:3.3.15-2
2021-01-12 01:40:45 status unpacked procps:amd64 2:3.3.15-2
2021-01-12 01:40:45 install apache2:amd64 <none> 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-installed apache2:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status unpacked apache2:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 startup packages configure
2021-01-12 01:40:45 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2021-01-12 01:40:45 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2021-01-12 01:40:45 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2021-01-12 01:40:45 status installed libexpat1:amd64 2.2.6-2+deb10u1
2021-01-12 01:40:45 configure lsb-base:all 10.2019051400 <none>
2021-01-12 01:40:45 status unpacked lsb-base:all 10.2019051400
2021-01-12 01:40:45 status half-configured lsb-base:all 10.2019051400
2021-01-12 01:40:45 status installed lsb-base:all 10.2019051400
2021-01-12 01:40:45 configure mime-support:all 3.62 <none>
2021-01-12 01:40:45 status unpacked mime-support:all 3.62
2021-01-12 01:40:45 status half-configured mime-support:all 3.62
2021-01-12 01:40:45 status installed mime-support:all 3.62
2021-01-12 01:40:45 configure libprocps7:amd64 2:3.3.15-2 <none>
2021-01-12 01:40:45 status unpacked libprocps7:amd64 2:3.3.15-2
2021-01-12 01:40:45 status half-configured libprocps7:amd64 2:3.3.15-2
2021-01-12 01:40:45 status installed libprocps7:amd64 2:3.3.15-2
2021-01-12 01:40:45 configure libbrotli1:amd64 1.0.7-2+deb10u1 <none>
2021-01-12 01:40:45 status unpacked libbrotli1:amd64 1.0.7-2+deb10u1
2021-01-12 01:40:45 status half-configured libbrotli1:amd64 1.0.7-2+deb10u1
2021-01-12 01:40:45 status installed libbrotli1:amd64 1.0.7-2+deb10u1
2021-01-12 01:40:45 configure libsqlite3-0:amd64 3.27.2-3+deb10u1 <none>
2021-01-12 01:40:45 status unpacked libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-01-12 01:40:45 status half-configured libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-01-12 01:40:45 status installed libsqlite3-0:amd64 3.27.2-3+deb10u1
2021-01-12 01:40:45 configure libapr1:amd64 1.6.5-1+b1 <none>
2021-01-12 01:40:45 status unpacked libapr1:amd64 1.6.5-1+b1
2021-01-12 01:40:45 status half-configured libapr1:amd64 1.6.5-1+b1
2021-01-12 01:40:45 status installed libapr1:amd64 1.6.5-1+b1
2021-01-12 01:40:45 configure libicu63:amd64 63.1-6+deb10u1 <none>
2021-01-12 01:40:45 status unpacked libicu63:amd64 63.1-6+deb10u1
2021-01-12 01:40:45 status half-configured libicu63:amd64 63.1-6+deb10u1
2021-01-12 01:40:45 status installed libicu63:amd64 63.1-6+deb10u1
2021-01-12 01:40:45 configure libjansson4:amd64 2.12-1 <none>
2021-01-12 01:40:45 status unpacked libjansson4:amd64 2.12-1
2021-01-12 01:40:45 status half-configured libjansson4:amd64 2.12-1
2021-01-12 01:40:45 status installed libjansson4:amd64 2.12-1
2021-01-12 01:40:45 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2021-01-12 01:40:45 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-12 01:40:45 configure liblua5.2-0:amd64 5.2.4-1.1+b2 <none>
2021-01-12 01:40:45 status unpacked liblua5.2-0:amd64 5.2.4-1.1+b2
2021-01-12 01:40:45 status half-configured liblua5.2-0:amd64 5.2.4-1.1+b2
2021-01-12 01:40:45 status installed liblua5.2-0:amd64 5.2.4-1.1+b2
2021-01-12 01:40:45 configure procps:amd64 2:3.3.15-2 <none>
2021-01-12 01:40:45 status unpacked procps:amd64 2:3.3.15-2
2021-01-12 01:40:45 status half-configured procps:amd64 2:3.3.15-2
2021-01-12 01:40:45 status installed procps:amd64 2:3.3.15-2
2021-01-12 01:40:45 configure apache2-data:all 2.4.38-3+deb10u4 <none>
2021-01-12 01:40:45 status unpacked apache2-data:all 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-configured apache2-data:all 2.4.38-3+deb10u4
2021-01-12 01:40:45 status installed apache2-data:all 2.4.38-3+deb10u4
2021-01-12 01:40:45 configure libxml2:amd64 2.9.4+dfsg1-7+deb10u1 <none>
2021-01-12 01:40:45 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:45 status half-configured libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:45 status installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-01-12 01:40:45 configure libaprutil1:amd64 1.6.1-4 <none>
2021-01-12 01:40:45 status unpacked libaprutil1:amd64 1.6.1-4
2021-01-12 01:40:45 status half-configured libaprutil1:amd64 1.6.1-4
2021-01-12 01:40:45 status installed libaprutil1:amd64 1.6.1-4
2021-01-12 01:40:45 configure libaprutil1-ldap:amd64 1.6.1-4 <none>
2021-01-12 01:40:45 status unpacked libaprutil1-ldap:amd64 1.6.1-4
2021-01-12 01:40:45 status half-configured libaprutil1-ldap:amd64 1.6.1-4
2021-01-12 01:40:45 status installed libaprutil1-ldap:amd64 1.6.1-4
2021-01-12 01:40:45 configure libaprutil1-dbd-sqlite3:amd64 1.6.1-4 <none>
2021-01-12 01:40:45 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-4
2021-01-12 01:40:45 status half-configured libaprutil1-dbd-sqlite3:amd64 1.6.1-4
2021-01-12 01:40:45 status installed libaprutil1-dbd-sqlite3:amd64 1.6.1-4
2021-01-12 01:40:45 configure apache2-utils:amd64 2.4.38-3+deb10u4 <none>
2021-01-12 01:40:45 status unpacked apache2-utils:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-configured apache2-utils:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status installed apache2-utils:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 configure apache2-bin:amd64 2.4.38-3+deb10u4 <none>
2021-01-12 01:40:45 status unpacked apache2-bin:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status half-configured apache2-bin:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 status installed apache2-bin:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:45 configure apache2:amd64 2.4.38-3+deb10u4 <none>
2021-01-12 01:40:45 status unpacked apache2:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:46 status half-configured apache2:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:48 status installed apache2:amd64 2.4.38-3+deb10u4
2021-01-12 01:40:48 trigproc libc-bin:amd64 2.28-10 <none>
2021-01-12 01:40:48 status half-configured libc-bin:amd64 2.28-10
2021-01-12 01:40:48 status installed libc-bin:amd64 2.28-10
2021-01-12 02:15:15 startup archives unpack
2021-01-12 02:15:15 install readline-common:all <none> 7.0-5
2021-01-12 02:15:15 status half-installed readline-common:all 7.0-5
2021-01-12 02:15:15 status unpacked readline-common:all 7.0-5
2021-01-12 02:15:15 install libassuan0:amd64 <none> 2.5.2-1
2021-01-12 02:15:15 status triggers-pending libc-bin:amd64 2.28-10
2021-01-12 02:15:15 status half-installed libassuan0:amd64 2.5.2-1
2021-01-12 02:15:15 status unpacked libassuan0:amd64 2.5.2-1
2021-01-12 02:15:15 install libreadline7:amd64 <none> 7.0-5
2021-01-12 02:15:15 status half-installed libreadline7:amd64 7.0-5
2021-01-12 02:15:15 status unpacked libreadline7:amd64 7.0-5
2021-01-12 02:15:15 install gpgconf:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:15 status half-installed gpgconf:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:15 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:15 install libksba8:amd64 <none> 1.3.5-2
2021-01-12 02:15:15 status half-installed libksba8:amd64 1.3.5-2
2021-01-12 02:15:15 status unpacked libksba8:amd64 1.3.5-2
2021-01-12 02:15:15 install libnpth0:amd64 <none> 1.6-1
2021-01-12 02:15:15 status half-installed libnpth0:amd64 1.6-1
2021-01-12 02:15:15 status unpacked libnpth0:amd64 1.6-1
2021-01-12 02:15:16 install dirmngr:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed dirmngr:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gnupg-l10n:all <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gnupg-l10n:all 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gnupg-utils:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gnupg-utils:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gpg:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gpg:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gpg:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install pinentry-curses:amd64 <none> 1.1.0-2
2021-01-12 02:15:16 status half-installed pinentry-curses:amd64 1.1.0-2
2021-01-12 02:15:16 status unpacked pinentry-curses:amd64 1.1.0-2
2021-01-12 02:15:16 install gpg-agent:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gpg-agent:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gpg-wks-client:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gpg-wks-server:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gpgsm:amd64 <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gpgsm:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:16 install gnupg:all <none> 2.2.12-1+deb10u1
2021-01-12 02:15:16 status half-installed gnupg:all 2.2.12-1+deb10u1
2021-01-12 02:15:17 status unpacked gnupg:all 2.2.12-1+deb10u1
2021-01-12 02:15:17 startup packages configure
2021-01-12 02:15:17 configure libksba8:amd64 1.3.5-2 <none>
2021-01-12 02:15:17 status unpacked libksba8:amd64 1.3.5-2
2021-01-12 02:15:17 status half-configured libksba8:amd64 1.3.5-2
2021-01-12 02:15:17 status installed libksba8:amd64 1.3.5-2
2021-01-12 02:15:17 configure libnpth0:amd64 1.6-1 <none>
2021-01-12 02:15:17 status unpacked libnpth0:amd64 1.6-1
2021-01-12 02:15:17 status half-configured libnpth0:amd64 1.6-1
2021-01-12 02:15:17 status installed libnpth0:amd64 1.6-1
2021-01-12 02:15:17 configure libassuan0:amd64 2.5.2-1 <none>
2021-01-12 02:15:17 status unpacked libassuan0:amd64 2.5.2-1
2021-01-12 02:15:17 status half-configured libassuan0:amd64 2.5.2-1
2021-01-12 02:15:17 status installed libassuan0:amd64 2.5.2-1
2021-01-12 02:15:17 configure gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gnupg-l10n:all 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure readline-common:all 7.0-5 <none>
2021-01-12 02:15:17 status unpacked readline-common:all 7.0-5
2021-01-12 02:15:17 status half-configured readline-common:all 7.0-5
2021-01-12 02:15:17 status installed readline-common:all 7.0-5
2021-01-12 02:15:17 configure libreadline7:amd64 7.0-5 <none>
2021-01-12 02:15:17 status unpacked libreadline7:amd64 7.0-5
2021-01-12 02:15:17 status half-configured libreadline7:amd64 7.0-5
2021-01-12 02:15:17 status installed libreadline7:amd64 7.0-5
2021-01-12 02:15:17 configure gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure pinentry-curses:amd64 1.1.0-2 <none>
2021-01-12 02:15:17 status unpacked pinentry-curses:amd64 1.1.0-2
2021-01-12 02:15:17 status half-configured pinentry-curses:amd64 1.1.0-2
2021-01-12 02:15:17 status installed pinentry-curses:amd64 1.1.0-2
2021-01-12 02:15:17 configure gpgconf:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gpgconf:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gpgconf:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure gpg:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gpg:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gpg:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gpg:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure gpg-agent:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gpg-agent:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gpg-agent:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure gpgsm:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured gpgsm:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed gpgsm:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure dirmngr:amd64 2.2.12-1+deb10u1 <none>
2021-01-12 02:15:17 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status half-configured dirmngr:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 status installed dirmngr:amd64 2.2.12-1+deb10u1
2021-01-12 02:15:17 configure gpg-wks-server:amd64 2.2.12-1+deb10u1 <none>
